Date,Open,High,Low,Close,Adj Close,Volume,Crypto,Volatility,Return,Amplitude,Price_change,Volatility_ratio,High_low_spread,SMA_7,SMA_50,EMA_10,EMA_50,RoC,BB_upper,BB_lower,ATR,RSI,VWAP,OBV
2023-04-08,27920.51,28159.86,27883.39,27947.79,27947.79,9373255556.0,Bitcoin (BTC),276.47000000000116,0.0009770595164630758,0.009902039755004517,27.280000000002474,0.00989237431653813,276.47000000000116,29598.957142857143,28214.712000000003,29248.960943516475,28618.71297494066,-0.08059070550093672,31337.19616238816,26778.107837611842,920.555714285715,50.77698516160505,29833.913502827865,141686923329.0
2023-04-07,28038.97,28111.59,27794.03,27925.86,27925.86,10861680497.0,Bitcoin (BTC),317.5600000000013,-0.0040340283541086056,0.01132566567174191,-113.11000000000058,0.0113715387816168,317.5600000000013,29233.265714285713,28235.862199999996,29008.39713560439,28591.54027891905,-0.05159374889624879,31304.974180266057,26655.536819733956,859.4814285714292,54.12520484586818,29828.134983637465,130825242832.0
2023-04-06,28175.23,28178.38,27738.76,28044.14,28044.14,13837809380.0,Bitcoin (BTC),439.6200000000026,-0.004652668318945405,0.01560306694923174,-131.09000000000015,0.015676002187979474,439.6200000000026,28896.847142857143,28262.3592,28833.077656403595,28570.072089889905,-0.07491977664128024,31311.18904962261,26611.465950377395,816.658571428572,48.56127055811439,29820.991986858066,144663052212.0
2023-04-05,28169.73,28739.24,27843.76,28177.98,28177.98,17052315986.0,Bitcoin (BTC),895.4800000000032,0.0002928675567710447,0.031788732089374064,8.25,0.03177942492684015,895.4800000000032,28616.69428571429,28296.3946,28713.968991602942,28554.694889356262,-0.070601118129195,31313.000005143833,26596.692994856174,756.2535714285724,45.095115352661736,29813.533986770915,161715368198.0
2023-04-04,27795.27,28433.74,27681.3,28168.09,28168.09,15284538859.0,Bitcoin (BTC),752.4400000000023,0.013413073519343389,0.027070792980244562,372.8199999999997,0.026712496303441316,752.4400000000023,28321.41285714286,28333.06,28614.71826585695,28539.532927935572,-0.07602285661802088,31279.721199312567,26694.24680068744,716.0385714285725,27.736746660701755,29806.23273034689,146430829339.0
2023-04-03,28183.08,28475.62,27276.72,27790.22,27790.22,19556501327.0,Bitcoin (BTC),1198.8999999999978,-0.01393956941540813,0.042539708222096295,-392.8600000000006,0.043141076249126414,1198.8999999999978,28055.304285714286,28344.3498,28464.8094902466,28510.14627230469,-0.08582005962682404,31265.782194040938,26728.06980595906,727.1150000000008,31.33268658063352,29795.646582033023,126874328012.0
2023-04-02,28462.85,28518.96,27884.09,28199.31,28199.31,12284641999.0,Bitcoin (BTC),634.869999999999,-0.009259086844781786,0.02230521539480407,-263.53999999999724,0.02251367143380455,634.869999999999,28036.198571428573,28371.310400000002,28416.53685565631,28497.955883239218,-0.06435969282376175,31249.23328251258,26782.79971748743,744.0550000000009,23.357348086332266,29790.250367770055,139158970011.0
2023-04-01,28473.33,28802.46,28297.17,28411.04,28411.04,10876469901.0,Bitcoin (BTC),505.2900000000009,-0.0021876612254344984,0.01774608027933511,-62.29000000000087,0.01778498780755653,505.2900000000009,28102.377142857145,28404.4546,28415.53742735516,28494.547220756078,-0.06032797685865354,31173.683396601627,26971.76260339837,754.7285714285723,27.182182709055084,29786.407386899114,150035439912.0
2023-03-31,28032.26,28639.9,27583.71,28478.48,28478.48,19001327598.0,Bitcoin (BTC),1056.1900000000023,0.015918088659280457,0.03767766138013854,446.22000000000116,0.03708730241220747,1056.1900000000023,28181.32285714286,28431.432399999998,28426.981531472404,28493.91709877197,-0.03960816079867857,31168.553722909783,27000.141277090224,761.520000000001,25.4017156862745,29778.34940736021,169036767510.0
2023-03-30,28350.14,29159.9,27720.16,28033.56,28033.56,22435349951.0,Bitcoin (BTC),1439.7400000000016,-0.011166787888878083,0.0507842289314974,-316.5799999999981,0.05135772980670316,1439.7400000000016,28179.81142857143,28454.301,28355.45034393197,28475.862918595572,-0.010570340997527516,31179.22970503811,26910.553294961886,817.1278571428583,23.351110450195904,29769.371699180676,146601417559.0
2023-03-29,27267.03,28619.54,27259.66,28348.44,28348.44,20684945906.0,Bitcoin (BTC),1359.880000000001,0.03965998497086041,0.04987268507057795,1081.4099999999999,0.04797018813028164,1359.880000000001,28204.162857142856,28484.6256,28354.17573594434,28470.86568593284,0.014335659456436334,30998.675032729938,26886.196967270072,861.6257142857155,30.07400153567093,29759.913760471143,167286363465.0
2023-03-28,27132.89,27460.72,26677.82,27268.13,27268.13,17783600385.0,Bitcoin (BTC),782.9000000000015,0.004984356624008781,0.028854279805800322,135.2400000000016,0.028711173080075585,782.9000000000015,28075.597142857143,28482.0122,28156.712874863548,28423.697263871607,-0.02355272138440856,31005.046863200325,26662.13413679968,853.277142857144,22.916868250737053,29747.37307227825,149502763080.0
2023-03-27,27994.07,28037.93,26606.69,27139.89,27139.89,18188895178.0,Bitcoin (BTC),1431.2400000000016,-0.03051289076579434,0.051126542156964015,-854.1800000000003,0.05273565957710225,1431.2400000000016,27982.692857142858,28484.076999999997,27971.835988524723,28373.349505063386,-0.0322438127894098,30854.440726514084,26495.193273485915,842.4950000000014,24.987210392526435,29735.282523811158,131313867902.0
2023-03-26,27495.52,28178.14,27445.05,27994.33,27994.33,13878363192.0,Bitcoin (BTC),733.0900000000001,0.018141500869959953,0.02666216169034083,498.8100000000013,0.02618708859972716,733.0900000000001,27953.41,28500.1098,27975.925808792952,28358.485321127384,-0.006517500544751531,30613.507062836714,26503.70993716329,844.5478571428583,46.28443305573352,29728.395184995523,145192231094.0
2023-03-25,27487.34,27791.83,27196.23,27494.71,27494.71,13383005987.0,Bitcoin (BTC),595.6000000000022,0.000268123434279162,0.02166815704975462,7.369999999998981,0.021662348866382013,595.6000000000022,27822.50571428571,28511.391200000002,27888.432025376052,28324.610303478996,-0.023905774228923593,30302.442815833143,26515.675184166852,867.3428571428584,45.15161113584218,29720.45792338443,131809225107.0
2023-03-24,28324.11,28388.44,27039.27,27493.29,27493.29,25980310960.0,Bitcoin (BTC),1349.1699999999983,-0.029332607449978117,0.047633270736485565,-830.8199999999997,0.04907270101177408,1349.1699999999983,27681.764285714286,28525.5754,27816.588020762225,28292.008142762144,-0.010684694111813497,29948.66243839728,26578.87756160272,941.0292857142867,45.35067938959193,29706.209866718422,105828914147.0
2023-03-23,27301.96,28729.84,27183.36,28333.97,28333.97,24220433689.0,Bitcoin (BTC),1546.4799999999996,0.03779985026716038,0.05664355233104142,1032.010000000002,0.0545804206046664,1546.4799999999996,27724.68,28556.155,27910.65747153273,28293.65377196482,0.004775294147268072,29610.61353424115,26736.41846575884,1020.0907142857151,52.69640906748142,29695.9065445667,130049347836.0
2023-03-22,28158.72,28803.34,26760.0,27307.44,27307.44,33382021890.0,Bitcoin (BTC),2043.3400000000001,-0.030231487794899856,0.07256508818582663,-851.2800000000025,0.07482722657268497,2043.3400000000001,27575.965714285714,28562.287999999997,27800.981567617688,28254.977227820094,-0.03884405498707555,29139.885060790533,26914.384939209463,1102.080714285715,43.05463805995155,29677.940847940932,96667325946.0
2023-03-21,27768.39,28439.56,27439.65,28175.82,28175.82,36102192830.0,Bitcoin (BTC),999.9099999999999,0.014672438697382177,0.036008929577840125,407.4300000000003,0.035488230688583325,999.9099999999999,27705.635714285716,28573.3692,27869.134009869016,28251.872907575824,-0.010627673948890526,28767.770125740022,27138.78387425998,1119.7571428571432,50.05424142697757,29662.525281558268,132769518776.0
2023-03-20,28041.6,28527.72,27242.88,27767.24,27767.24,44774027664.0,Bitcoin (BTC),1284.8400000000001,-0.009784035147780331,0.045819068812050674,-274.35999999999694,0.046271793667645764,1284.8400000000001,27795.257142857143,28575.538399999998,27850.607826256466,28232.867017685854,-0.009500042092406402,28723.07905266664,27126.89394733336,1125.8957142857148,49.839441272396485,29641.836779298996,87995491112.0
2023-03-19,26969.5,28440.56,26907.72,28038.68,28038.68,37769448859.0,Bitcoin (BTC),1532.8400000000001,0.03964404234412949,0.05683605554422589,1069.1800000000003,0.054668764720735785,1532.8400000000001,27801.592857142856,28582.426599999995,27884.802766937108,28225.251579574768,-0.010926879927078859,28729.203807456342,27129.858192543656,1190.0364285714293,48.85568510004117,29624.269204034743,125764939971.0
2023-03-18,27448.12,27725.95,26636.26,26965.88,26965.88,35723036817.0,Bitcoin (BTC),1089.6900000000023,-0.017569144990622235,0.03969998673861825,-482.23999999999796,0.04040995509881384,1089.6900000000023,27726.045714285716,28552.6446,27717.72590022127,28175.862832842027,-0.01108436845504257,28789.977234999624,26973.086765000375,1231.7792857142865,40.82983065302144,29601.83682972994,90041903154.0
2023-03-17,25055.12,27787.81,24955.17,27423.93,27423.93,50730261335.0,Bitcoin (BTC),2832.640000000003,0.09454394950014214,0.11305633339612835,2368.8100000000013,0.10329081207543933,2832.640000000003,27716.137142857147,28523.0308,27664.3084638174,28146.374338027385,0.010465775653475395,28777.743808579336,26923.299191420654,1358.6685714285722,43.624467823981995,29565.8181547022,140772164489.0
2023-03-16,24373.46,25190.33,24225.11,25052.79,25052.79,33866061747.0,Bitcoin (BTC),965.2200000000012,0.027871709638270552,0.03960127121877654,679.3300000000017,0.03852744544619586,965.2200000000012,27247.397142857142,28433.398999999998,27189.48692494151,28025.053618190203,-0.10507627794628416,29237.703308472323,26150.820691527675,1324.7742857142864,35.38338117650058,29526.539940975435,106906102742.0
2023-03-15,24770.93,25240.62,23964.91,24375.96,24375.96,43655701450.0,Bitcoin (BTC),1275.7099999999991,-0.015944899929070132,0.05150028682814893,-394.97000000000116,0.05233475932845308,1275.7099999999991,26828.614285714284,28343.964,26677.936574952142,27881.94772919194,-0.11343091089158608,29626.378002223333,25382.93299777667,1318.7621428571435,31.188165698406777,29473.7352680039,63250401292.0
2023-03-14,24201.77,26514.72,24081.18,24746.07,24746.07,54622230164.0,Bitcoin (BTC),2433.540000000001,0.022490090600811398,0.10055214969814194,544.2999999999993,0.09834046375848775,2433.540000000001,26338.649999999998,28258.7592,26326.688106779027,27758.96868197779,-0.09992329037376035,29799.702517730297,24905.19348226971,1436.6650000000006,37.19540304581723,29416.87037413105,117872631456.0
2023-03-13,22156.41,24550.84,21918.2,24197.53,24197.53,49466362688.0,Bitcoin (BTC),2632.6399999999994,0.09212322754453448,0.11882069342461163,2041.119999999999,0.10879788143665901,2632.6399999999994,25828.691428571427,28169.099000000002,25939.568451001018,27619.300655418392,-0.14598871954759618,29938.929421272594,24365.788578727414,1522.479285714286,35.672966803524545,29348.444354912786,68406268768.0
2023-03-12,20628.03,22185.03,20448.81,22163.95,22163.95,29279035521.0,Bitcoin (BTC),1736.2199999999975,0.07445790994098817,0.08416799859220671,1535.920000000002,0.07833531477917959,1736.2199999999975,24989.44428571429,28050.5466,25253.092369000835,27405.35979530963,-0.18835489522269377,30341.350698355065,23338.658301644933,1594.1314285714288,24.534710029088814,29295.265885752557,39127233247.0
2023-03-11,20187.88,20792.53,20068.66,20632.41,20632.41,30180288176.0,Bitcoin (BTC),723.869999999999,0.02201964743202351,0.03585666251235885,444.52999999999884,0.03508412250435111,723.869999999999,24084.66285714286,27877.8186,24412.968301909776,27139.74731232963,-0.26772636963183327,30824.76698422128,22070.63501577872,1603.2935714285716,22.505973739585016,29233.47282793296,8946945071.0
2023-03-10,20367.0,20370.6,19628.25,20187.24,20187.24,39578257695.0,Bitcoin (BTC),742.3499999999985,-0.00882604212697002,0.03644866696126079,-179.7599999999984,0.036773229029822725,742.3499999999985,23050.850000000002,27696.5936,23644.65406519891,26867.093448931995,-0.27298355904295857,31177.14544531356,20933.624554686445,1559.9492857142857,21.733185693824453,29149.763422930137,-30631312624.0
2023-03-09,21720.08,21802.72,20210.31,20363.02,20363.02,30364664171.0,Bitcoin (BTC),1592.4099999999999,-0.0624795120459962,0.073315107495,-1357.0600000000013,0.07820107233602873,1592.4099999999999,22380.882857142857,27517.0488,23047.993326071835,26612.02588675267,-0.2737525446989658,31248.60170955952,20063.626290440483,1563.23,17.48798993675392,29091.64590022234,-266648453.0
2023-03-08,22216.44,22268.9,21708.05,21718.08,21718.08,22536575684.0,Bitcoin (BTC),560.8500000000022,-0.02243203681597938,0.025244818701826315,-498.35999999999694,0.02582410599832039,560.8500000000022,22001.18571428571,27361.9346,22806.190903149683,26420.102205043626,-0.19460889093921652,31181.151373343168,19576.07162665683,1457.3378571428573,27.797092238023367,29054.71158830856,22269927231.0
2023-03-07,22428.32,22527.42,22011.26,22219.77,22219.77,22765452204.0,Bitcoin (BTC),516.1599999999999,-0.009298511881407045,0.023013761173373656,-208.54999999999927,0.023229763404391666,516.1599999999999,21640.285714285714,27237.876,22699.568920758833,26255.379802667285,-0.18976711215350972,31037.03338868244,19228.177611317555,1422.784285714286,25.630528194456588,29019.61432706386,45035379435.0
2023-03-06,22436.82,22584.29,22331.31,22429.76,22429.76,17353192895.0,Bitcoin (BTC),252.97999999999956,-0.00031466134683976203,0.01127521636310313,-7.06000000000131,0.011278765354600298,252.97999999999956,21387.747142857144,27120.319199999998,22650.512753348135,26105.35244060163,-0.10470011523666634,30715.281564795925,18993.472435204076,1349.0800000000002,27.800680767810235,28993.869871479055,62388572330.0
2023-03-05,22354.14,22613.69,22307.14,22435.51,22435.51,13317001733.0,Bitcoin (BTC),306.5499999999993,0.0036400416209256535,0.013713343479104956,81.36999999999898,0.013663607379551404,306.5499999999993,21426.54142857143,27018.522600000004,22611.421343648475,25961.43423410583,-0.07960506991314398,30419.053434328347,18783.780565671655,1261.4878571428574,26.168953294607093,28974.26069866531,75705574063.0
2023-03-04,22362.92,22405.18,22198.98,22353.35,22353.35,11166012913.0,Bitcoin (BTC),206.20000000000073,-0.00042794053728223815,0.009220620562967661,-9.569999999999709,0.009224568129609242,206.20000000000073,21672.389999999996,26913.762,22564.499281166936,25819.93807406213,-0.09669090889987786,30077.668764288912,18611.171235711085,1198.3814285714286,28.57704179783545,28957.575923017706,64539561150.0
2023-03-03,23476.63,23479.35,22213.24,22362.68,22362.68,26062404610.0,Bitcoin (BTC),1266.109999999997,-0.04744931448849348,0.053930653590400196,-1113.9500000000007,0.0566170959831289,1266.109999999997,21983.167142857146,26804.6656,22527.804866409308,25684.356876594695,-0.0758279874020199,29520.411778672827,18571.29922132717,1086.4864285714282,25.470524888360288,28921.084694325848,90601965760.0
2023-03-02,23647.02,23739.14,23245.02,23475.47,23475.47,20386398516.0,Bitcoin (BTC),494.119999999999,-0.007254613900609856,0.02089565619684844,-171.54999999999927,0.02104835387747291,494.119999999999,22427.802857142862,26728.6368,22700.107617971255,25597.73235820483,0.05917356788839534,29112.12022605669,18596.393773943313,1052.836428571428,41.29352904291303,28896.46595151491,110988364276.0
2023-03-01,23150.93,23880.63,23088.63,23646.55,23646.55,24662841200.0,Bitcoin (BTC),792.0,0.02140821124680516,0.03421028874433986,495.619999999999,0.03349325800169581,792.0,22703.29857142857,26636.647999999997,22872.18805106739,25521.214126869963,0.14608763590874752,28476.143587061113,18779.443412938886,1018.2857142857138,45.73572622030571,28867.263213607344,135651205476.0
2023-02-28,23521.84,23585.38,23077.65,23147.35,23147.35,20535363434.0,Bitcoin (BTC),507.72999999999956,-0.015920948361182696,0.02158547120463363,-374.4900000000016,0.02193469230819077,507.72999999999956,22835.81,26523.1414,22922.217496327863,25428.119924344497,0.14663272443385011,27837.863539086524,18955.734460913474,880.7278571428566,40.792544283005775,28841.976598689944,115115842042.0
2023-02-27,23561.45,23857.89,23205.88,23522.87,23522.87,22660763494.0,Bitcoin (BTC),652.0099999999984,-0.0016374204473834058,0.027672745098455246,-38.580000000001746,0.02771813133346392,652.0099999999984,22991.96857142857,26385.647800000002,23031.42704245007,25353.403090782616,0.15517590219918254,27040.83007409032,19301.18692590968,739.2542857142851,46.035441621692776,28815.62027016383,137776605536.0
2023-02-26,23174.15,23654.37,23084.22,23561.21,23561.21,16644534842.0,Bitcoin (BTC),570.1499999999978,0.01670223071827867,0.024602844117259867,387.0599999999977,0.024198672309274347,570.1499999999978,23152.782857142854,26267.9712,23127.751216550056,25283.119969224495,0.08486615759772498,26443.70318890505,19557.846811094954,655.9635714285707,60.726041698652004,28796.080159537603,154421140378.0
2023-02-25,23200.13,23210.21,22861.56,23175.38,23175.38,16100721565.0,Bitcoin (BTC),348.6499999999978,-0.001066804367044495,0.015027933033133772,-24.75,0.015043982018849218,348.6499999999978,23270.215714285714,26125.171599999998,23136.410995359136,25200.462325188448,0.04300719584406143,25536.323284700266,20040.371715299734,629.1621428571422,73.68775022402563,28776.08507785323,138320418813.0
2023-02-24,23946.01,24103.71,23007.07,23198.13,23198.13,26811744928.0,Bitcoin (BTC),1096.6399999999994,-0.031231925485707114,0.045796356052636725,-747.8799999999974,0.047272775865985724,1096.6399999999994,23389.565714285713,25982.764199999998,23147.63263256657,25121.938416757886,0.03425671964390187,25239.430345448694,20151.798654551305,654.4685714285707,80.4421194393835,28745.147542652176,165132163741.0
2023-02-23,24190.72,24572.09,23693.92,23947.49,23947.49,30476264066.0,Bitcoin (BTC),878.1700000000019,-0.010054682126038396,0.0363019372718134,-243.22999999999956,0.03667064899077113,878.1700000000019,23456.99714285714,25852.0,23293.061244827193,25075.88101190385,0.06739227233969736,25165.088004144884,20183.293995855114,603.451428571428,82.47479094376547,28714.567713973705,195608427807.0
2023-02-22,24437.42,24472.34,23644.32,24188.84,24188.84,30199996781.0,Bitcoin (BTC),828.0200000000004,-0.010172104911238508,0.033883282277752745,-248.5799999999981,0.0342314885707624,828.0200000000004,23534.467142857142,25727.7954,23455.930109404067,25041.094651424635,0.0821125245209331,25050.608632314335,20242.050367685664,622.5349999999993,78.04405762359426,28684.854804655446,225808424588.0
2023-02-21,24833.05,25126.85,24200.36,24436.35,24436.35,31252098714.0,Bitcoin (BTC),926.489999999998,-0.015974678905732512,0.03730874781792804,-396.7000000000007,0.037914418479028086,926.489999999998,23718.609999999997,25613.741400000003,23634.1882713306,25017.378887709096,0.09272904678687888,25097.111892028526,20219.42910797147,651.8442857142849,76.69960683793629,28657.72543005838,257060523302.0
2023-02-20,24336.62,25020.46,23927.91,24829.15,24829.15,28987376573.0,Bitcoin (BTC),1092.5499999999993,0.02023822535750661,0.044893251404673255,492.5300000000025,0.04400271455124317,1092.5499999999993,23905.221428571425,25505.623199999998,23851.454040179586,25009.99727681777,0.057663595233663045,25401.8722940464,20181.188705953602,711.8135714285706,77.68247968858526,28632.909642098886,286047899875.0
2023-02-19,24640.03,25093.05,24327.64,24327.64,24327.64,25555105670.0,Bitcoin (BTC),765.4099999999999,-0.012678150148356127,0.03106367971142892,-312.3899999999994,0.03146256685810871,765.4099999999999,24014.71142857143,25399.116400000003,23938.033305601475,24983.23786879354,0.028802933197443092,25463.35516611277,20489.228833887224,744.589285714285,69.58917327358976,28611.230042425395,260492794205.0
2023-02-18,24565.3,24798.84,24468.37,24641.28,24641.28,19625427158.0,Bitcoin (BTC),330.47000000000116,0.003092980749268259,0.0134527158227256,75.97999999999956,0.013411235130642612,330.47000000000116,24224.125714285714,25325.281000000003,24065.89634094666,24969.827612264275,0.06454000133924609,25417.694213542578,20980.29378645742,753.4657142857135,72.60349218831814,28594.956346076895,280118221363.0
2023-02-17,23621.28,24924.04,23460.76,24565.6,24565.6,41358451255.0,Bitcoin (BTC),1463.2800000000025,0.039977511802916685,0.06194753205584128,944.3199999999997,0.05956622268538129,1463.2800000000025,24419.47857142857,25257.637199999997,24156.751551683632,24953.975385460297,0.04432834938933894,25262.954027683867,21555.291972316132,767.5492857142854,71.48201023528677,28558.362103191615,238759770108.0
2023-02-16,24307.35,25134.12,23602.52,23623.47,23623.47,39316664596.0,Bitcoin (BTC),1531.5999999999985,-0.0281346999981486,0.0630097480803131,-683.8799999999974,0.06483382839184923,1531.5999999999985,24373.190000000002,25171.5894,24059.791269559333,24901.79818637919,0.0026424788879688688,25179.540109029153,21829.24489097085,841.6549999999996,51.49292876308834,28522.56313657146,199443105512.0
2023-02-15,22220.59,24307.84,22082.77,24307.84,24307.84,32483312909.0,Bitcoin (BTC),2225.0699999999997,0.09393314938982268,0.10013550495283877,2087.25,0.09153713369842816,2225.0699999999997,24390.190000000002,25096.8634,24104.891038730366,24878.505486608145,0.04886478668310934,25205.26175341491,22012.330246585087,944.0171428571424,56.04470940531885,28489.752250667683,231926418421.0
2023-02-14,21801.82,22293.14,21632.39,22220.8,22220.8,26792596581.0,Bitcoin (BTC),660.75,0.019217661644761748,0.030307102801509233,418.97999999999956,0.029735653081797236,660.75,24073.682857142856,24977.7198,23762.32903168848,24774.28078817934,-0.04212968890164859,25229.657617668643,21967.03838233136,954.9471428571425,43.43601361891687,28454.77451151019,205133821840.0
2023-02-13,21787.0,21898.41,21460.09,21808.1,21808.1,23918742607.0,Bitcoin (BTC),438.3199999999997,0.0009684674347087045,0.020118419240831676,21.099999999998545,0.020098954058354452,438.3199999999997,23642.104285714286,24850.52,23407.014662290574,24657.958950136413,-0.0893367112795539,25312.569005730424,21821.385994269578,939.6835714285711,37.91566185248505,28422.292387988833,181215079233.0
2023-02-12,21870.9,22060.99,21682.83,21788.2,21788.2,17821046406.0,Bitcoin (BTC),378.15999999999985,-0.0037812801485078676,0.01729055502974271,-82.70000000000073,0.017356183622327676,378.15999999999985,23279.32714285714,24730.4796,23112.684723692288,24545.418432700117,-0.09924576788304029,25382.564042828173,21694.87595717183,925.9699999999999,37.47267390840477,28398.730369600056,163394032827.0
2023-02-11,21651.84,21891.41,21618.45,21870.88,21870.88,16356226232.0,Bitcoin (BTC),272.9599999999991,0.01011646123377971,0.012606780763205304,219.04000000000087,0.01248052204575212,272.9599999999991,22883.55571428571,24603.911,22886.902046657327,24440.53372125619,-0.10498581007392671,25435.499625515058,21592.760374484944,920.5635714285714,40.370448015921056,28377.087889541668,179750259059.0
2023-02-10,21819.01,21941.19,21539.39,21651.18,21651.18,27078406594.0,Bitcoin (BTC),401.7999999999993,-0.007691916361008044,0.018415134325526196,-167.8299999999981,0.018557879986217808,401.7999999999993,22467.21,24468.713799999998,22662.22531090145,24331.14644774893,-0.12799350763115136,25517.4234706846,21328.4075293154,870.9321428571428,38.903386764260716,28341.120179563764,152671852465.0
2023-02-09,22946.57,22996.44,21773.97,21819.04,21819.04,32572572185.0,Bitcoin (BTC),1222.4699999999975,-0.04913719131007374,0.05327462884431083,-1127.5299999999988,0.05602767124493092,1222.4699999999975,22209.434285714284,24335.525,22508.91889073755,24232.631731258985,-0.10311727730268938,25541.255003123882,21121.82499687612,895.5249999999996,33.34251596917764,28301.498713869114,185244424650.0
2023-02-08,23263.42,23367.96,22731.1,22939.4,22939.4,25371367758.0,Bitcoin (BTC),636.8600000000006,-0.013928304608694543,0.027376026396806686,-324.0199999999968,0.0277627139332328,636.8600000000006,22013.942857142858,24233.6418,22587.188183330723,24181.916396309873,-0.06906621733935892,25536.45654639666,21105.828453603342,881.8707142857139,41.404371013280354,28275.068692730074,210615792408.0
2023-02-07,22757.27,23310.97,22756.26,23264.29,23264.29,27187964471.0,Bitcoin (BTC),554.7100000000028,0.022279473768162895,0.024375067835465447,507.02000000000044,0.02384383963576807,554.7100000000028,22163.012857142858,24131.958800000004,22710.29760454332,24145.930798536527,-0.0529728563519718,25521.587803325423,21094.83919667458,855.3149999999999,42.021657504295305,28247.55828236754,237803756879.0
2023-02-06,22954.02,23119.28,22692.03,22760.11,22760.11,23825006542.0,Bitcoin (BTC),427.25,-0.008447757734810716,0.018613297365777322,-193.90999999999985,0.018771877640310172,427.25,22299.014285714286,24041.7984,22719.35440371726,24091.584523717152,-0.03654670545859695,25491.22867379361,21045.088326206387,807.7935714285715,36.12619088490257,28222.51335055189,213978750337.0
2023-02-05,23332.25,23423.44,22841.76,22955.67,22955.67,19564262605.0,Bitcoin (BTC),581.6800000000003,-0.01613989220928122,0.024930300335372725,-376.58000000000175,0.02533927347796864,581.6800000000003,22465.795714285716,23958.113999999998,22762.320875768666,24047.038571704732,-0.05562690884916155,25484.34124345063,21030.004756549373,794.6700000000001,40.40672997990402,28202.943493667062,233543012942.0
2023-02-04,23446.32,23556.95,23291.79,23331.85,23331.85,15639298538.0,Bitcoin (BTC),265.15999999999985,-0.004882216057786517,0.011309237441099493,-114.47000000000116,0.011364722471642835,265.15999999999985,22674.505714285715,23864.8644,22865.871625628908,24018.99178899982,0.050000450028801824,25491.083794438895,21036.634205561106,790.005,40.92341433726638,28188.375409882436,249182311480.0
2023-02-03,23469.41,23678.1,23279.96,23449.32,23449.32,27083066007.0,Bitcoin (BTC),398.1399999999994,-0.0008560078843055768,0.016964210007835708,-20.090000000000146,0.016978743946519534,398.1399999999994,22931.382857142857,23783.9566,22971.953148241835,23996.651587173772,0.07525735850440896,25445.026064125057,21032.87493587494,713.9235714285712,42.30684408864483,28163.749539930643,276265377487.0
2023-02-02,23720.82,24167.21,23468.6,23471.87,23471.87,32066936882.0,Bitcoin (BTC),698.6100000000006,-0.010494999751273385,0.029451342744475133,-248.95000000000073,0.02976371290399958,698.6100000000006,23167.50142857143,23703.528199999997,23062.847121288774,23976.07180055152,0.07727439623282328,25367.08535224241,21039.118647757587,654.4242857142856,48.80355586983696,28136.355629430687,308332314369.0
2023-02-01,23137.84,23764.54,22877.75,23723.77,23723.77,26683255504.0,Bitcoin (BTC),886.7900000000009,0.025323452837429955,0.038326395203700986,585.9300000000003,0.03737980936419468,886.7900000000009,23279.554285714283,23611.3242,23183.01491741809,23966.177558463725,0.08471949916967225,25268.5113287977,21066.434671202303,558.8328571428572,45.05274463532765,28112.559290855923,335015569873.0
2023-01-31,22840.8,23225.02,22765.57,23139.28,23139.28,22837828665.0,Bitcoin (BTC),459.4500000000007,0.013067843508108279,0.020115319953766975,298.47999999999956,0.019855846854353324,459.4500000000007,23261.695714285714,23527.961,23175.063114251167,23933.75003372248,0.06873066502610947,25033.151483924048,21132.807516075947,544.4542857142858,60.436276537239614,28090.598542525917,312177741208.0
2023-01-30,23774.65,23789.35,22657.58,22840.14,22840.14,27205595568.0,Bitcoin (BTC),1131.7699999999968,-0.039306992952577724,0.04760406567499403,-934.510000000002,0.049551797843620786,1131.7699999999968,23273.12857142857,23421.247399999997,23114.16800256914,23890.86315034354,0.04679857592268033,24870.364821093463,21146.84417890654,593.9864285714284,62.037248708845176,28064.953864091454,284972145640.0
2023-01-29,23031.45,23919.89,22985.07,23774.57,23774.57,27423687259.0,Bitcoin (BTC),934.8199999999997,0.03226544572747261,0.040588846989659776,743.119999999999,0.03932016436049105,934.8199999999997,23390.114285714288,23341.394,23234.24109301111,23886.302612637715,0.03640766541409102,24703.24932454344,21227.28867545656,633.747857142857,69.09460740302109,28041.758512484626,312395832899.0
2023-01-28,23079.96,23165.9,22908.85,23031.09,23031.09,14712928379.0,Bitcoin (BTC),257.0500000000029,-0.0021174213473506447,0.011137367655749963,-48.86999999999898,0.011161000195822382,257.0500000000029,23347.148571428574,23241.2422,23197.30453064545,23852.764707637532,-0.010023946572192854,24456.194856772152,21320.892143227848,632.6114285714286,59.89570450633636,28027.967277852455,297682904520.0
2023-01-27,23030.72,23417.72,22654.59,23078.73,23078.73,25383335641.0,Bitcoin (BTC),763.130000000001,0.0020846069944838196,0.033135307971266244,48.0099999999984,0.033066377569303036,763.130000000001,23294.20714285714,23163.4992,23175.74552507355,23822.410270169792,0.013999053607385958,24393.72722337925,21328.885776620747,658.4207142857146,62.54408950234879,28004.423125075326,323066240161.0
2023-01-26,23108.96,23237.08,22911.37,23032.78,23032.78,26357839322.0,Bitcoin (BTC),325.71000000000276,-0.003296556833366811,0.014094533029612876,-76.18000000000029,0.014141150134721158,325.71000000000276,23231.48,23075.6762,23149.751793241994,23791.444244699407,0.0033590829629455143,24174.823350350423,21420.28364964958,594.3664285714292,60.8988150611865,27980.258829051018,296708400839.0
